"id","nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","code_dep","nbre_pdc","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification","condition_acces","horaires","raccordement","date_mise_en_service","cable_t2_attache","consolidated_longitude","consolidated_latitude"
"146605","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35068001B1",,"CHATEAUBOURG - 14 square jean xxiii ","Voirie","14 square jean xxiii 35220 CHATEAUBOURG","35068","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.3864630000","48.1121370000"
"146606","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35068002B1",,"CHATEAUBOURG - 2 za de la goulgatiere ","Voirie","2 za de la goulgatiere 35220 CHATEAUBOURG","35068","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.4138270000","48.1047440000"
"146607","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35068002B1",,"CHATEAUBOURG - 2 za de la goulgatiere ","Voirie","2 za de la goulgatiere 35220 CHATEAUBOURG","35068","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.4138270000","48.1047440000"
"146608","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35069001B1",,"CHATEAUGIRON - 16 boulevard pierre et julien gourdel ","Voirie","16 boulevard pierre et julien gourdel 35410 CHATEAUGIRON","35069","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.5013910000","48.0492860000"
"146609","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35069001B1",,"CHATEAUGIRON - 16 boulevard pierre et julien gourdel ","Voirie","16 boulevard pierre et julien gourdel 35410 CHATEAUGIRON","35069","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.5013910000","48.0492860000"
"146610","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35070001B1",,"CHATEAUNEUF D ILLE ET VILAINE - 5 rue des marais ","Voirie","5 rue des marais 35430 CHATEAUNEUF D ILLE ET VILAINE","35070","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.9289530000","48.5598950000"
"146611","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35070001B1",,"CHATEAUNEUF D ILLE ET VILAINE - 5 rue des marais ","Voirie","5 rue des marais 35430 CHATEAUNEUF D ILLE ET VILAINE","35070","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.9289530000","48.5598950000"
"146612","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P350720012",,"CHATILLON EN VENDELAIS - 14 D24","Voirie","14 D24 35210 CHATILLON EN VENDELAIS","35072","35","1","48","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2025-11-06",,"-1.1763360000","48.2242360000"
"146613","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P350720012",,"CHATILLON EN VENDELAIS - 14 D24","Voirie","14 D24 35210 CHATILLON EN VENDELAIS","35072","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-11-06",,"-1.1763360000","48.2242360000"
"146614","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P350720012",,"CHATILLON EN VENDELAIS - 14 D24","Voirie","14 D24 35210 CHATILLON EN VENDELAIS","35072","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-11-06",,"-1.1763360000","48.2242360000"
"146615","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35076001B1",,"CHAVAGNE - Place de l'église","Voirie","Place de l'Eglise 35310 CHAVAGNE","35076","35","1","48","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2025-06-12",,"-1.7894305588","48.0526464037"
"146616","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35076001B1",,"CHAVAGNE - Place de l'église","Voirie","Place de l'Eglise 35310 CHAVAGNE","35076","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-06-12",,"-1.7894305588","48.0526464037"
"146617","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35076001B1",,"CHAVAGNE - Place de l'église","Voirie","Place de l'Eglise 35310 CHAVAGNE","35076","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-06-12",,"-1.7894305588","48.0526464037"
"146618","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35085001B1",,"COMBOURG - 1 allee de lohon ","Voirie","1 allee de lohon 35270 COMBOURG","35085","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.7541940000","48.4183040000"
"146619","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35085001B1",,"COMBOURG - 1 allee de lohon ","Voirie","1 allee de lohon 35270 COMBOURG","35085","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.7541940000","48.4183040000"
"146620","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35088001B1",,"CORPS NUDS - place Kildaré","Voirie","Place kildaré 35150 CORPS NUDS","35088","35","1","48","False","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2025-04-25",,"-1.5849600000","47.9774400000"
"146621","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35088001B1",,"CORPS NUDS - place Kildaré","Voirie","Place kildaré 35150 CORPS NUDS","35088","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-04-25",,"-1.5849600000","47.9774400000"
"146622","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35088001B1",,"CORPS NUDS - place Kildaré","Voirie","Place kildaré 35150 CORPS NUDS","35088","35","1","48","False","False","True","False","False","False","True","False",,,"Accès libre","24/7",,"2025-04-25",,"-1.5849600000","47.9774400000"
"146623","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35090001B1",,"CREVIN - 1 rue bernard picoult ","Voirie","1 rue bernard picoult 35320 CREVIN","35090","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.6670650000","47.9375420000"
"146624","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35090001B1",,"CREVIN - 1 rue bernard picoult ","Voirie","1 rue bernard picoult 35320 CREVIN","35090","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-1.6670650000","47.9375420000"
"146625","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - 15 rue Gouyon Matignon (Parking du Cosec) ","Voirie","15 rue Gouyon Matignon (Parking du Cosec) 35800 DINARD","35093","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-2.0661890000","48.6237680000"
"146626","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - 15 rue Gouyon Matignon (Parking du Cosec) ","Voirie","15 rue Gouyon Matignon (Parking du Cosec) 35800 DINARD","35093","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-2.0661890000","48.6237680000"
"146627","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093002B1",,"DINARD - 3 rue raphael veil (Parking des Halles) ","Parking public","3 rue raphael veil (Parking des Halles) 35800 DINARD","35093","35","1","18","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2017-12-31",,"-2.0582550000","48.6314160000"
"146628","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093002B1",,"DINARD - 3 rue raphael veil (Parking des Halles) ","Parking public","3 rue raphael veil (Parking des Halles) 35800 DINARD","35093","35","1","18","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2017-12-31",,"-2.0582550000","48.6314160000"
"146629","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093003B1",,"DINARD - Rue du bois Met (Parking du port breton) ","Voirie","Rue du bois Met (Parking du port breton) 35800 DINARD","35093","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-2.0548740000","48.6221120000"
"146630","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093003B1",,"DINARD - Rue du bois Met (Parking du port breton) ","Voirie","Rue du bois Met (Parking du port breton) 35800 DINARD","35093","35","1","18","True","True","False","False","False","False","True","False",,,"Accès libre","24/7",,"2017-12-31",,"-2.0548740000","48.6221120000"
"146631","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 3","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","22","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146632","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 1","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146633","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 2","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146634","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 39","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-18",,"-2.0643737000","48.6294609000"
"146635","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 40","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-18",,"-2.0643737000","48.6294609000"
"146636","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 41","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-18",,"-2.0643737000","48.6294609000"
"146637","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 42","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-18",,"-2.0643737000","48.6294609000"
"146638","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 43","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146639","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 44","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146640","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 45","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146641","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 46","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146642","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 4","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","22","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146643","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 26","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146644","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 25","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","7","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146645","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 5","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","22","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146646","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 6","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","22","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146647","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 7","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","22","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
"146648","SDE35","200022705","bea@sde35.fr","Bouygues Energies et Services","serviceclient@ouestcharge.fr","02.52.07.00.06","OUEST CHARGE","FRS35P35093001B1",,"DINARD - Parking Newquay - Place 8 (Réservée PM)","Parking public","Rue de la Corbinais 35800 DINARD","35093","35","1","22","True","True","False","False","False","False","True","False",,,"Accès réservé","24/7",,"2025-04-01",,"-2.0643737000","48.6294609000"
